ASNNumber;Номенклатура;Машина;Qty ASN;ДП/МП;Паллет №;Приоритет;Факт;Остаток;Часы;Статус;Приемка до;Месяц;Тип
DPS047486;Diag Clariti 1day  multifocal (5pk) (new);26_003;102;ДП;15;;102;0;0,0;Закрыто;;-;Сложные
DPS047586;Clariti 1 Day toric (30pk);26_003;68;ДП;16;;68;0;0,0;Закрыто;;-;Сложные
DPS047586;Diag Avaira Vitality toric (3pk);26_003;2 040;ДП;16;;2039;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS047586;Diag Biofinity Multifocal (1pk);26_003;208;ДП;16;;208;0;0,0;Закрыто;;-;1pk
DPS047586;iWear activ astigmatism (30 pk);26_003;7;ДП;16;;7;0;0,0;Закрыто;;-;Сложные
DPS047586;iWear harmony (30pk);26_003;145;ДП;16;;145;0;0,0;Закрыто;;-;Сфера
DPS047586;WB Somofilcon A 56% 1 day (30pk);26_003;3 038;ДП;16;;3038;0;0,0;Закрыто;;-;Сфера
DPS047586;WB Somofilcon A toric 56% 1 Day (30pk);26_003;10;ДП;16;;10;0;0,0;Закрыто;;-;Сложные
DPS047586;Diag Clariti 1day (5pk);26_003;1 298;ДП;16;;1298;0;0,0;Закрыто;;-;Сфера
DPS047831;Clariti 1 Day toric (30pk);26_003;796;ДП;18;;796;0;0,0;Закрыто;;-;Сложные
DPS047831;Diag Avaira Vitality toric (3pk);26_003;1;ДП;18;;1;0;0,0;Закрыто;;-;Сложные
DPS047831;Diag MiSight 1 day (5 pk);26_003;249;ДП;18;;249;0;0,0;Закрыто;;-;Сфера
DPS047831;iWear activ astigmatism (30 pk);26_003;133;ДП;18;;133;0;0,0;Закрыто;;-;Сложные
DPS047831;MyDay (90pk);26_003;528;ДП;18;;528;0;0,0;Закрыто;;-;Сфера
DPS047831;WB Comfilcon A toric BF (3pk);26_003;796;ДП;18;;796;0;0,0;Закрыто;;-;Сложные
DPS047831;WB Somofilcon A toric 56% 1 Day (30pk);26_003;3;ДП;18;;3;0;0,0;Закрыто;;-;Сложные
DPS047831;WB Somofilcon A 56% 1 day (90pk);26_003;14;ДП;18;;14;0;0,0;Закрыто;;-;Сфера
DPS047831;MyDay Toric (30pk);26_003;1 068;ДП;18;;1068;0;0,0;Закрыто;;-;Сложные
DPS047832;Clariti 1 Day (90pk);26_003;120;ДП;18;;120;0;0,0;Закрыто;;-;Сфера
DPS047776;Biofinity multifocal (3 pk);26_003;93;ДП;17;;93;0;0,0;Закрыто;;-;Сложные
DPS047776;Clariti 1 Day multifocal (30pk);26_003;180;ДП;17;;157;23;0,2;В приемке;30.06.2026;01.06.2026;Сложные
DPS047776;Clariti 1 Day toric (30pk);26_003;763;ДП;17;;761;2;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS047776;Diag Biofinity Multifocal (1pk);26_003;9 058;ДП;17;;9047;11;0,2;В приемке;30.06.2026;01.06.2026;1pk
DPS047776;Diag Biofinity Toric (1pk);26_003;2 745;ДП;17;;2719;26;0,5;В приемке;30.06.2026;01.06.2026;1pk
DPS047776;iWear activ astigmatism (30 pk);26_003;207;ДП;17;;207;0;0,0;Закрыто;;-;Сложные
DPS047776;MiSight 1 day (90pk);26_003;111;ДП;17;;110;1;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS047776;WB Fanfilcon A toric (6pk);26_003;1 561;ДП;17;;1557;4;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS047776;WB Somofilcon A toric 56% 1 Day (30pk);26_003;654;ДП;17;;649;5;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS047776;WB Somofilcon A 56% 1 day (90pk);26_003;42;ДП;17;;40;2;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS047776;Clariti 1 Day (90pk);26_003;43;ДП;17;;42;1;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS047776;MyDay Toric (30pk);26_003;1 242;ДП;17;;1150;92;0,7;В приемке;30.06.2026;01.06.2026;Сложные
DPS046282;Biofinity XR Toric (3pk);26_003;167;ДП;3;;167;0;0,0;Закрыто;;-;Сложные
DPS047267;Biofinity XR Toric (3pk);26_003;152;ДП;11;;152;0;0,0;Закрыто;;-;Сложные
MPS173294;Biomedics 55 Evolution (6pk);26_003;592;МП;2;;592;0;0,0;Закрыто;;-;Сфера
MPS173331;Diag Biofinity (3pk);26_003;4 014;МП;1;;4014;0;0,0;Закрыто;;-;Сфера
MPS173329;Diag Biofinity (3pk);26_003;5 628;МП;1,2;;5628;0;0,0;Закрыто;;-;Сфера
MPS173334;WB Comfilcon A toric BF (3pk);26_003;1 905;МП;2;;1904;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
MPS173336;Diag Biofinity Toric (1pk);26_003;11 249;МП;2;;11243;6;0,1;В приемке;30.06.2026;01.06.2026;1pk
MPS173348;Biofinity Toric (3 pk) (new);26_003;3 415;МП;2;;3415;0;0,0;Закрыто;;-;Сложные
MPS173364;Biofinity Toric (3 pk) (new);26_003;893;МП;3,4;;893;0;0,0;Закрыто;;-;Сложные
MPS173364;Diag Biofinity (3pk);26_003;5 991;МП;3,4;;5991;0;0,0;Закрыто;;-;Сфера
MPS173384;WB Comfilcon A toric BF (3pk);26_003;9 169;МП;3;;9002;167;1,3;В приемке;30.06.2026;01.06.2026;Сложные
MPS173388;Biomedics 55 Evolution (6pk);26_003;3 456;МП;4;;3456;0;0,0;Закрыто;;-;Сфера
MPS173392;Diag Biofinity (3pk);26_003;9 588;МП;5,8;;9588;0;0,0;Закрыто;;-;Сфера
MPS173400;Diag Biofinity (3pk);26_003;11 623;МП;6,8;;11517;106;0,2;В приемке;30.06.2026;01.06.2026;Сфера
MPS173411;iWear fresh (30pk) (new);26_003;66;МП;8;;66;0;0,0;Закрыто;;-;Сфера
MPS173407;Diag Biofinity (3pk);26_003;8 783;МП;7;;8783;0;0,0;Закрыто;;-;Сфера
MPS173431;Biofinity Toric (3 pk) (new);26_003;1 651;МП;8;;1651;0;0,0;Закрыто;;-;Сложные
MPS173435;Diag Biofinity Toric (1pk);26_003;10 725;МП;8;;7806;2 919;58,4;В приемке;30.06.2026;01.06.2026;1pk
DPS048108;Avaira Vitality (6pk);26_004;82;ДП;2;;82;0;0,0;Закрыто;;-;Сфера
DPS048108;Avaira Vitality toric (6pk);26_004;2 098;ДП;2;;2098;0;0,0;Закрыто;;-;Сложные
DPS048108;Biofinity multifocal (3 pk);26_004;4 206;ДП;2;;4206;0;0,0;Закрыто;;-;Сложные
DPS048108;Diag Avaira Vitality toric (3pk);26_004;145;ДП;2;;145;0;0,0;Закрыто;;-;Сложные
DPS048108;WB Comfilcon A toric BF (3pk);26_004;325;ДП;2;;325;0;0,0;Закрыто;;-;Сложные
DPS048108;WB Fanfilcon A toric (6pk);26_004;1 246;ДП;2;;1246;0;0,0;Закрыто;;-;Сложные
DPS048108;WB Somofilcon A 56% 1 day (30pk);26_004;82;ДП;2;;82;0;0,0;Закрыто;;-;Сфера
DPS048108;WB Fanfilcon A (6pk);26_004;2 267;ДП;2;;2267;0;0,0;Закрыто;;-;Сфера
DPS048178;Biofinity multifocal (3 pk);26_004;3 659;ДП;4;;3659;0;0,0;Закрыто;;-;Сложные
DPS048178;Biofinity Toric (3 pk) (new);26_004;707;ДП;4;;707;0;0,0;Закрыто;;-;Сложные
DPS048178;Clariti 1 Day multifocal (30pk);26_004;1 879;ДП;4;;1879;0;0,0;Закрыто;;-;Сложные
DPS048178;WB Comfilcon A toric BF (3pk);26_004;47;ДП;4;;47;0;0,0;Закрыто;;-;Сложные
DPS048178;WB Somofilcon A toric 56% 1 Day (30pk);26_004;326;ДП;4;;326;0;0,0;Закрыто;;-;Сложные
MPS173517;Diag Biofinity Toric (1pk);26_004;1 704;МП;3;;0;1 704;34,1;В приемке;30.06.2026;01.06.2026;1pk
DPS049067;Biofinity multifocal (3 pk);26_004;1;ДП;11;;1;0;0,0;Закрыто;;-;Сложные
DPS049067;Biofinity Toric (3 pk) (new);26_004;12;ДП;11;;12;0;0,0;Закрыто;;-;Сложные
DPS049067;Clariti 1 Day toric (30pk);26_004;4;ДП;11;;4;0;0,0;Закрыто;;-;Сложные
DPS049067;Diag Biofinity Multifocal (1pk);26_004;10;ДП;11;;10;0;0,0;Закрыто;;-;1pk
DPS049067;Diag Biofinity Toric (1pk);26_004;141;ДП;11;;141;0;0,0;Закрыто;;-;1pk
DPS049067;Diag Clariti 1 Day toric (5pk) (new);26_004;1;ДП;11;;1;0;0,0;Закрыто;;-;Сложные
DPS049067;WB Comfilcon A multifocal BF (3 pk);26_004;2;ДП;11;;2;0;0,0;Закрыто;;-;Сложные
DPS049067;WB Comfilcon A toric BF (3pk);26_004;17;ДП;11;;17;0;0,0;Закрыто;;-;Сложные
DPS049067;Diag Clariti 1day  multifocal (5pk) (new);26_004;93;ДП;11;;93;0;0,0;Закрыто;;-;Сложные
DPS049067;WB Fanfilcon A (6pk);26_004;4;ДП;11;;4;0;0,0;Закрыто;;-;Сфера
DPS048781;Avaira Vitality (6pk);26_004;27;ДП;8;;27;0;0,0;Закрыто;;-;Сфера
DPS048781;Avaira Vitality toric (6pk);26_004;19;ДП;8;;19;0;0,0;Закрыто;;-;Сложные
DPS048781;Biofinity multifocal (3 pk);26_004;1 822;ДП;8;;1821;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS048781;Clariti 1 Day toric (30pk);26_004;2 879;ДП;8;;2879;0;0,0;Закрыто;;-;Сложные
DPS048781;iWear activ astigmatism (30 pk);26_004;6;ДП;8;;6;0;0,0;Закрыто;;-;Сложные
DPS048781;WB Comfilcon A toric BF (3pk);26_004;13;ДП;8;;13;0;0,0;Закрыто;;-;Сложные
DPS048781;WB Somofilcon A toric 56% 1 Day (30pk);26_004;8;ДП;8;;8;0;0,0;Закрыто;;-;Сложные
DPS048781;MyDay Toric (30pk);26_004;919;ДП;8;;910;9;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS048778;Avaira Vitality (6pk);26_004;2;ДП;8;;2;0;0,0;Закрыто;;-;Сфера
DPS048778;Biofinity multifocal (3 pk);26_004;12;ДП;8;;12;0;0,0;Закрыто;;-;Сложные
DPS048778;Biofinity Toric (3 pk) (new);26_004;4;ДП;8;;4;0;0,0;Закрыто;;-;Сложные
DPS048778;Diag Biofinity Toric (1pk);26_004;477;ДП;8;;477;0;0,0;Закрыто;;-;1pk
DPS048778;Diag Clariti 1 Day toric (5pk) (new);26_004;27;ДП;8;;27;0;0,0;Закрыто;;-;Сложные
DPS048778;iWear activ astigmatism (30 pk);26_004;9;ДП;8;;9;0;0,0;Закрыто;;-;Сложные
DPS048778;WB Comfilcon A toric BF (3pk);26_004;37;ДП;8;;37;0;0,0;Закрыто;;-;Сложные
DPS048778;WB Somofilcon A toric 56% 1 Day (30pk);26_004;2;ДП;8;;2;0;0,0;Закрыто;;-;Сложные
DPS048778;iWear balance plus (6pk);26_004;3;ДП;8;;3;0;0,0;Закрыто;;-;Сфера
DPS048778;Diag MyDay (5pk);26_004;8;ДП;8;;8;0;0,0;Закрыто;;-;Сфера
DPS048132;Avaira Vitality (6pk);26_004;1;ДП;4;;1;0;0,0;Закрыто;;-;Сфера
DPS048132;Avaira Vitality toric (6pk);26_004;1;ДП;4;;1;0;0,0;Закрыто;;-;Сложные
DPS048132;Biofinity Toric (3 pk) (new);26_004;40;ДП;4;;40;0;0,0;Закрыто;;-;Сложные
DPS048132;Clariti 1 Day toric (30pk);26_004;24;ДП;4;;24;0;0,0;Закрыто;;-;Сложные
DPS048132;Diag Avaira Vitality toric (3pk);26_004;4;ДП;4;;4;0;0,0;Закрыто;;-;Сложные
DPS048132;Diag Biofinity Multifocal (1pk);26_004;10;ДП;4;;10;0;0,0;Закрыто;;-;1pk
DPS048132;Diag Biofinity Toric (1pk);26_004;173;ДП;4;;173;0;0,0;Закрыто;;-;1pk
DPS048132;Diag Clariti 1 Day toric (5pk) (new);26_004;45;ДП;4;;45;0;0,0;Закрыто;;-;Сложные
DPS048132;iWear activ astigmatism (30 pk);26_004;10;ДП;4;;10;0;0,0;Закрыто;;-;Сложные
DPS048132;iWear harmony (30pk);26_004;2;ДП;4;;2;0;0,0;Закрыто;;-;Сфера
DPS048132;MiSight 1 day (90pk);26_004;3;ДП;4;;3;0;0,0;Закрыто;;-;Сфера
DPS048132;WB Comfilcon A multifocal BF (3 pk);26_004;7;ДП;4;;7;0;0,0;Закрыто;;-;Сложные
DPS048132;WB Comfilcon A toric BF (3pk);26_004;11;ДП;4;;11;0;0,0;Закрыто;;-;Сложные
DPS048132;WB Fanfilcon A toric (6pk);26_004;6;ДП;4;;6;0;0,0;Закрыто;;-;Сложные
DPS048132;WB Somofilcon A toric 56% 1 Day (30pk);26_004;12;ДП;4;;12;0;0,0;Закрыто;;-;Сложные
DPS048132;iWear balance plus (6pk);26_004;4;ДП;4;;4;0;0,0;Закрыто;;-;Сфера
MPS173567;Biofinity Toric (3 pk) (new);26_004;30;МП;3;;30;0;0,0;Закрыто;;-;Сложные
DPS048127;Avaira Vitality toric (6pk);26_004;16;ДП;3;;16;0;0,0;Закрыто;;-;Сложные
DPS048127;Biofinity multifocal (3 pk);26_004;7 597;ДП;3;;7597;0;0,0;Закрыто;;-;Сложные
DPS048127;Biofinity Toric (3 pk) (new);26_004;23;ДП;3;;23;0;0,0;Закрыто;;-;Сложные
DPS048127;Clariti 1 Day toric (30pk);26_004;71;ДП;3;;71;0;0,0;Закрыто;;-;Сложные
DPS048127;Diag Biofinity Multifocal (1pk);26_004;8 972;ДП;3;;484;8 488;169,8;В приемке;30.06.2026;01.06.2026;1pk
DPS048127;Diag Clariti 1 Day toric (5pk) (new);26_004;128;ДП;3;;128;0;0,0;Закрыто;;-;Сложные
DPS048127;WB Stenfilcon A 54% 1 Day MD (30pk);26_004;180;ДП;3;;180;0;0,0;Закрыто;;-;Сфера
DPS048070;Biofinity multifocal (3 pk);26_004;2 526;ДП;1;;2526;0;0,0;Закрыто;;-;Сложные
DPS048070;Biofinity Toric (3 pk) (new);26_004;14;ДП;1;;14;0;0,0;Закрыто;;-;Сложные
DPS048070;MyDay (90pk);26_004;86;ДП;1;;86;0;0,0;Закрыто;;-;Сфера
DPS048070;WB Comfilcon A toric BF (3pk);26_004;20;ДП;1;;20;0;0,0;Закрыто;;-;Сложные
DPS048070;WB Fanfilcon A toric (6pk);26_004;30;ДП;1;;30;0;0,0;Закрыто;;-;Сложные
DPS048072;Airway Ophtalmix 1 Day (30pk);26_004;3 207;ДП;1;;0;3 207;6,4;В приемке;30.06.2026;01.06.2026;Сфера
DPS048431;Biofinity multifocal (3 pk);26_004;3 501;ДП;5;;3501;0;0,0;Закрыто;;-;Сложные
DPS048431;Clariti 1 Day toric (30pk);26_004;2 401;ДП;5;;2401;0;0,0;Закрыто;;-;Сложные
DPS048431;Diag Biofinity Toric (1pk);26_004;1 103;ДП;5;;1103;0;0,0;Закрыто;;-;1pk
DPS048431;iWear activ astigmatism (30 pk);26_004;328;ДП;5;;328;0;0,0;Закрыто;;-;Сложные
DPS048431;iWear harmony (30pk);26_004;76;ДП;5;;76;0;0,0;Закрыто;;-;Сфера
DPS048431;WB Omafilcon A 60% 1 Day (30pk);26_004;44;ДП;5;;44;0;0,0;Закрыто;;-;Сфера
DPS049065;Clariti 1 Day (30pk)_Bespoke;26_004;12 810;ДП;9,10,11;;12810;0;0,0;Закрыто;;-;Сфера
DPS048718;Avaira Vitality (6pk);26_004;1 323;ДП;7;;1323;0;0,0;Закрыто;;-;Сфера
DPS048718;Avaira Vitality toric (6pk);26_004;2 930;ДП;7;;2928;2;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS048718;MyDay (90pk);26_004;40;ДП;7;;40;0;0,0;Закрыто;;-;Сфера
DPS048718;WB Somofilcon A toric 56% 1 Day (30pk);26_004;554;ДП;7;;554;0;0,0;Закрыто;;-;Сложные
DPS048718;WB Fanfilcon A (6pk);26_004;977;ДП;7;;977;0;0,0;Закрыто;;-;Сфера
DPS048718;MyDay Toric (30pk);26_004;1 752;ДП;7;;1750;2;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS048718;Diag MyDay (5pk);26_004;171;ДП;7;;171;0;0,0;Закрыто;;-;Сфера
DPS048683;Avaira Vitality (6pk);26_004;826;ДП;6;;826;0;0,0;Закрыто;;-;Сфера
DPS048683;Biofinity multifocal (3 pk);26_004;3 617;ДП;6;;3617;0;0,0;Закрыто;;-;Сложные
DPS048683;Clariti 1 Day toric (30pk);26_004;96;ДП;6;;96;0;0,0;Закрыто;;-;Сложные
DPS048683;Diag MyDay Toric (5pk);26_004;58;ДП;6;;58;0;0,0;Закрыто;;-;Сложные
DPS048683;iWear activ astigmatism (30 pk);26_004;15;ДП;6;;15;0;0,0;Закрыто;;-;Сложные
DPS048683;MyDay (90pk);26_004;4;ДП;6;;4;0;0,0;Закрыто;;-;Сфера
DPS048683;WB Somofilcon A toric 56% 1 Day (30pk);26_004;1 302;ДП;6;;1250;52;0,4;В приемке;30.06.2026;01.06.2026;Сложные
DPS048683;MyDay Toric (30pk);26_004;895;ДП;6;;878;17;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS048551;Biofinity XR Toric (3pk);26_004;55;ДП;11;;55;0;0,0;Закрыто;;-;Сложные
DPS048257;Biofinity XR Toric (3pk);26_004;131;ДП;5;;131;0;0,0;Закрыто;;-;Сложные
MPS173494;WB Stenfilcon A 54% 1 Day MD (90pk);26_004;97;МП;3;;97;0;0,0;Закрыто;;-;Сфера
MPS173518;MyDay (30pk)_Bespoke;26_004;1 152;МП;3;;1152;0;0,0;Закрыто;;-;Сфера
MPS173518;Airway Premium 1 Day (30 pk);26_004;93;МП;3;;93;0;0,0;Закрыто;;-;Сфера
MPS173576;WB Comfilcon A toric BF (3pk);26_004;6 856;МП;1,2;;6856;0;0,0;Закрыто;;-;Сложные
MPS173675;Biofinity Toric (3 pk) (new);26_004;30;МП;5;;30;0;0,0;Закрыто;;-;Сложные
MPS173574;MiSight 1 day (90pk);26_004;692;МП;1;;692;0;0,0;Закрыто;;-;Сфера
MPS173672;iWear oxygen (6pk);26_004;537;МП;5;;537;0;0,0;Закрыто;;-;Сфера
MPS173797;Biofinity Toric (3 pk) (new);26_004;58;МП;3;;58;0;0,0;Закрыто;;-;Сложные
MPS173631;Biofinity XR (3 pk);26_004;1 080;МП;3,5;;1080;0;0,0;Закрыто;;-;Сфера
MPS173587;Diag Biofinity (3pk);26_004;9 446;МП;2;;9446;0;0,0;Закрыто;;-;Сфера
MPS173677;Biofinity Toric (3 pk) (new);26_004;56;МП;5;;56;0;0,0;Закрыто;;-;Сложные
MPS173737;WB Comfilcon A toric BF (3pk);26_004;266;МП;5;;266;0;0,0;Закрыто;;-;Сложные
MPS173809;WB Somofilcon A 56% 1 day (30pk);26_004;2 886;МП;9;;2886;0;0,0;Закрыто;;-;Сфера
MPS173893;iWear harmony (30pk);26_004;2 458;МП;14,15;;2457;1;0,0;В приемке;30.06.2026;01.06.2026;Сфера
MPS173772;WB Somofilcon A 56% 1 day (30pk);26_004;4 015;МП;6,14;;4015;0;0,0;Закрыто;;-;Сфера
MPS173799;WB Somofilcon A 56% 1 day (30pk);26_004;6 442;МП;7,8,15;;6441;1;0,0;В приемке;30.06.2026;01.06.2026;Сфера
MPS173799;Diag MyDay (5pk);26_004;637;МП;7,8,15;;637;0;0,0;Закрыто;;-;Сфера
MPS173624;WB Comfilcon A toric BF (3pk);26_004;1 048;МП;3;;1048;0;0,0;Закрыто;;-;Сложные
MPS173765;WB Somofilcon A 56% 1 day (30pk);26_004;4 792;МП;4,5;;4792;0;0,0;Закрыто;;-;Сфера
MPS173626;Biofinity (6pk)_Bespoke;26_004;1 852;МП;3;;1852;0;0,0;Закрыто;;-;Сфера
MPS173822;WB Somofilcon A 56% 1 day (30pk);26_004;4 515;МП;10,11;;4515;0;0,0;Закрыто;;-;Сфера
MPS173950;Biofinity Toric (3 pk) (new);26_004;29;МП;15;;29;0;0,0;Закрыто;;-;Сложные
MPS173936;Diag Biofinity Toric (1pk);26_004;927;МП;15;;0;927;18,5;В приемке;30.06.2026;01.06.2026;1pk
MPS173969;WB Comfilcon A toric BF (3pk);26_004;60;МП;15;;60;0;0,0;Закрыто;;-;Сложные
MPS173855;WB Somofilcon A 56% 1 day (30pk);26_004;5 273;МП;12,13;;5272;1;0,0;В приемке;30.06.2026;01.06.2026;Сфера
MPS173908;Diag Biofinity Toric (1pk);26_004;11 154;МП;15;;0;11 154;223,1;В приемке;30.06.2026;01.06.2026;1pk
MPS173920;Biofinity Toric (3 pk) (new);26_004;29;МП;15;;29;0;0,0;Закрыто;;-;Сложные
DPS050484;Avaira Vitality (6pk);26_005;12;ДП;17;;12;0;0,0;Закрыто;;-;Сфера
DPS050484;Avaira Vitality toric (6pk);26_005;7;ДП;17;;7;0;0,0;Закрыто;;-;Сложные
DPS050484;Clariti 1 Day toric (30pk);26_005;16;ДП;17;;13;3;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS050484;Diag Biofinity Toric (1pk);26_005;365;ДП;17;;365;0;0,0;Закрыто;;-;1pk
DPS050484;Diag Clariti 1 Day toric (5pk) (new);26_005;9;ДП;17;;9;0;0,0;Закрыто;;-;Сложные
DPS050484;iWear activ astigmatism (30 pk);26_005;4;ДП;17;;4;0;0,0;Закрыто;;-;Сложные
DPS050484;WB Comfilcon A toric BF (3pk);26_005;2;ДП;17;;2;0;0,0;Закрыто;;-;Сложные
DPS050484;WB Somofilcon A toric 56% 1 Day (30pk);26_005;14;ДП;17;;14;0;0,0;Закрыто;;-;Сложные
DPS050484;iWear Activ (30pk);26_005;3;ДП;17;;0;3;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS050484;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_005;10;ДП;17;;10;0;0,0;Закрыто;;-;Сложные
DPS049860;Avaira Vitality (6pk);26_005;72;ДП;10;;72;0;0,0;Закрыто;;-;Сфера
DPS049860;Avaira Vitality toric (6pk);26_005;2 072;ДП;10;;2072;0;0,0;Закрыто;;-;Сложные
DPS049860;Biofinity multifocal (3 pk);26_005;7 396;ДП;10;;7387;9;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS049860;iWear activ astigmatism (30 pk);26_005;44;ДП;10;;43;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS049860;WB Fanfilcon A (6pk);26_005;430;ДП;10;;430;0;0,0;Закрыто;;-;Сфера
DPS050593;Biofinity multifocal (3 pk);26_005;11 484;ДП;18,19;;11412;72;0,6;В приемке;30.06.2026;01.06.2026;Сложные
DPS050593;Clariti 1 Day toric (30pk);26_005;471;ДП;18,19;;454;17;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS050593;iWear activ astigmatism (30 pk);26_005;3;ДП;18,19;;3;0;0,0;Закрыто;;-;Сложные
DPS050593;Diag Clariti 1day (5pk);26_005;1 312;ДП;18,19;;1312;0;0,0;Закрыто;;-;Сфера
DPS050593;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_005;3 553;ДП;18,19;;3548;5;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS050487;Biofinity multifocal (3 pk);26_005;6 887;ДП;17;;6594;293;2,3;В приемке;30.06.2026;01.06.2026;Сложные
DPS050487;Clariti 1 Day multifocal (30pk);26_005;1 040;ДП;17;;1004;36;0,3;В приемке;30.06.2026;01.06.2026;Сложные
DPS050487;WB Comfilcon A multifocal BF (3 pk);26_005;88;ДП;17;;88;0;0,0;Закрыто;;-;Сложные
DPS048967;Avaira Vitality toric (6pk);26_005;1 113;ДП;1;;1112;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS048967;Biofinity multifocal (3 pk);26_005;66;ДП;1;;66;0;0,0;Закрыто;;-;Сложные
DPS048967;Clariti 1 Day multifocal (30pk);26_005;265;ДП;1;;264;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS048967;Clariti 1 Day toric (30pk);26_005;2 809;ДП;1;;2783;26;0,2;В приемке;30.06.2026;01.06.2026;Сложные
DPS048967;Diag Clariti 1 Day toric (5pk) (new);26_005;13;ДП;1;;13;0;0,0;Закрыто;;-;Сложные
DPS048967;Diag MyDay Toric (5pk);26_005;58;ДП;1;;58;0;0,0;Закрыто;;-;Сложные
DPS048967;iWear activ astigmatism (30 pk);26_005;7;ДП;1;;7;0;0,0;Закрыто;;-;Сложные
DPS048967;MyDay (90pk);26_005;6;ДП;1;;6;0;0,0;Закрыто;;-;Сфера
DPS048967;WB Somofilcon A toric 56% 1 Day (30pk);26_005;529;ДП;1;;526;3;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS048967;Diag Clariti 1day  multifocal (5pk) (new);26_005;28;ДП;1;;28;0;0,0;Закрыто;;-;Сложные
